PDB codes,0,1,2,3,4,5,6,7,8,9,Output
"1u6p , 4hik",-2.3617870568988755,1.035625163725298,-0.6061893105039987,0.017077342327971586,0.038271541116021324,-0.16994902253585387,-0.611408218071971,-0.4387891604107376,2.8754499914088334,-0.3488754570080821,0
"1u63 , 1wwg",-4.1373319613439286,3.1138238065160375,-5.308824961837297,5.6113736617744845,-1.7842526048528646,-0.2578990752797425,1.021766238987937,-0.9388587597670267,-0.2597010468630514,0.6453285868217322,1
"2glo , 2b6g",-1.1000657024363323,-2.093775674465595,0.13345432179803657,0.7901066005224191,-1.131905280076187,1.0776398095364852,0.215589657757942,-1.1880792616488567,-0.015315809647922079,0.10963595170642187,0
"2kx5 , 4him",-0.4777234435928,-1.0301837274058327,-0.789706634275762,0.23435293649876737,-0.8024299595106141,-0.32135059030159735,-0.1501921930832806,-0.7558571534855193,0.4278790058670086,-0.2109659957929401,1
"4hio , 5ytx",-0.7995270999372235,-2.2145947396660355,-0.06480147601603425,-0.43008097891380664,1.5568853048345448,-0.8556232864460112,-0.64470733510956,-0.4504226188943494,-0.08294965004135776,-0.4079893919845786,1
"4hid , 5wzk",1.1000818592212513,-0.5712384438128582,-0.8709906469151968,-1.298183030887687,-0.6607046402695559,0.4083528362744303,-0.5665729535319967,-0.4899501640412214,-0.33509116022252844,0.16048805454578424,0
"2lec , 1s03",2.592724981875934,0.83473693072981,1.3394471666968906,0.5250358584385468,-0.11694625455454466,0.9415754299846189,0.00482588608740343,-0.48896381081505,-0.41098255717529963,0.08567968472568543,0
"5wzk , 4hj8",-0.9136780778408483,-0.14578594483512433,0.8202972082538287,-1.3583753897389912,-0.9110137748411077,-0.550592528109232,0.5086223348255376,-0.4959406834255653,0.1913126742594737,0.3523243512216939,0
"1s03 , 1rkj",-2.0399538377622433,1.6182832480105096,-1.257138214510103,0.4333071349393125,0.4538828990728068,-0.4168638195809185,0.258642277269811,-0.38256473549105036,0.07156022927850221,0.18037154180114853,1
"2kh9 , 4hik",0.6544476350339422,-2.505742585849013,-0.39316744652835933,-0.28942629341418485,0.16547398101559177,0.7796378082001828,-0.8078450862116057,-0.42682122158557184,-0.2374440815355908,-0.24832429885489027,0
"2kkf , 2leb",0.15782423009576949,-0.5533435835906326,-1.2904282176440844,0.16896184902289832,0.3855086448871849,-1.7973251904687313,0.1878765838023454,-1.7728176707838645,-0.0829808014711626,0.4317572887301288,0
"4hio , 2l41",-1.236756161134106,-2.591626681160815,0.25258333810639383,-0.08530455273933799,-0.6629463686597679,-0.3830416755181171,-0.3203332224029233,0.14621938941909343,-0.049734767002818016,-0.19609156856219473,1
"2kx5 , 1jbr",0.5741909339898489,-0.15223694712143493,0.17782757128843107,1.1386236174963462,0.9107453070760727,-0.6760083441205335,-0.1779394709901158,-0.7090434921979937,0.41325619606051056,0.42426952892429315,1
"5wzk , 5ytt",-1.7229338760993917,-0.8519261311477134,0.823698403425435,-1.3586736019254766,2.3313023401430097,-1.203242574272734,0.8734094971806186,0.4515029902394049,0.10701539902337831,-0.5079838568206215,1
"1zzi , 5ytx",-1.0576107232264012,-1.919366486099778,-0.03522998349693284,-0.45619882092283776,1.6738805108778567,-0.27451370262617864,-0.7911094671646605,-0.3963257520371537,-0.07389527313270407,-0.4015043854253385,0
"1s03 , 1exd",0.24795224911472577,3.6139774573117385,-2.8330545781552994,-1.1420796275260487,-0.2649303349762514,-0.25026430764291335,0.23899903658267693,-0.5075655087919891,0.085284711597929,0.3587142328937101,0
"1jbr , 2glo",-0.824227098041802,-0.3131184030446507,-0.2503114932915096,0.9554275449907795,1.057786800096936,0.8101045132432521,0.31954079562078963,-0.9434743316412679,0.4480335290708666,-0.07845142292877258,0
"1wwd , 4hio",0.2553830579819705,-2.0600561648299465,-0.22149975621991363,-0.17994773701262015,-0.4828905032814519,0.2995614626123541,-0.16778014674935687,0.4435994719337743,-0.06605297285973336,-0.031047244824324763,0
"4pdb , 2lec",-0.12055788375362478,-1.406379985588511,-0.759548629307374,0.005061205080502116,0.8697260330713039,-0.09676275963692337,0.41830089528707964,-0.4655796861404155,0.04066984822218572,-0.4063050701261116,1
"1u63 , 2lec",-3.9990763787050163,3.2320786979768004,-5.7194998822064615,5.192126182486938,0.7947425709096574,-0.784096831411996,1.0430188351274226,-0.7676645212885367,-0.3265337527396995,-0.3632838383571141,1
"2kh9 , 1zzi",0.9381441129031658,-2.2673870427519516,-0.2798310396687494,-0.17967337497978036,0.20175054771312914,0.8018216886334794,-0.30195962228997386,0.6564946722420648,-0.25196261965594346,-0.007947458924795701,0
"1wwd , 6eo6",-0.8847617916422807,-3.047410563273272,0.33151564800568817,0.39631044285600053,-1.2903913900526345,0.47641160322120313,0.16724852131908405,1.1446748708129948,-0.07395057920930843,-0.43795742488318146,0
"1jbr , 6eo7",-2.1050387719262487,-1.410796331270908,-0.34769147562059255,0.9101634326134067,0.023229489678258934,1.0663021809819238,1.1986962823431888,0.8906146826305527,0.42397721034196817,-0.5694633557098798,0
"2err , 2glo",0.2457613549969196,-1.5658142805360056,0.4553793190984696,0.1835840801399228,0.6975759565424862,-0.7132751181768496,-0.8778869713232296,-0.3439145903286551,0.1086018126429779,-0.07212301007069918,1
"6eo6 , 4hid",0.8904389880821294,-2.7806981813844285,-0.6484217426798531,0.151886711660642,-0.06768756290117921,-1.3340597422302667,-0.8923416039081186,0.7751931857985845,-0.49583207900181064,-0.3343508374323368,1
"1u63 , 5wzk",-2.8840539450190548,4.206454387614258,-6.41715598467364,4.504603290013882,-0.7465189832444216,-0.468868211845182,0.8968013519949818,-1.175984506031173,-0.2777685189734755,0.1941726413480505,1
"4hj8 , 3moj",0.5403757613229024,-0.5980678153157242,1.3953751776361467,0.829803593728992,-0.7977373017232763,-0.6356636532388361,0.3058725221106116,0.0827788455440647,0.3658920226087487,0.4565696013262512,0
"5wzk , 2glo",-0.9473704658722539,-0.1913889159115815,1.4315893981060361,-0.7746270168506421,0.6829512294289105,-0.8920885371352459,0.2847075338882623,-0.872480646885506,0.1634145348547463,-0.08604261654183185,0
"6eo6 , 2l41",-0.23244612434787748,-3.746367852456004,-0.33458229197486167,0.4831491264501421,-0.8500215474959737,-1.1892598803049552,-1.0175244471089122,0.476513739161391,-0.472698590564348,-0.1823145097176027,1
"3rn2 , 2glo",-0.6030946822132937,-0.5249004126773882,-2.053449665198191,2.7603809628349185,0.7659225950036338,-0.37074994037449116,-2.560064837838815,0.4216892613457749,0.4127481836845147,-0.06224570818801575,0
"4him , 1wwf",0.4852438947174259,-0.9915284618023551,-0.05436422844621857,-0.644095057212592,1.7903910245807044,-1.1158931086150754,1.0056323886730552,0.4656744691413271,-0.23023190788493733,0.5117095295357068,1
"4hj5 , 5yts",-0.9377949633246105,-2.945476862632674,0.13442726964014362,0.10173939186686727,-1.1529985327669527,-1.2597300804927671,-0.12860336598387534,0.1589013610026973,-0.3379432831011441,-0.4026763128422673,1
"1rkj , 4him",-0.4608459451683993,-1.078795989702836,0.14807931769634716,-0.7299253525815124,-0.6128117867696316,0.6578474233284037,-0.10962864710078705,-0.7964940345826345,0.19080888209107433,-0.20262140857438873,0
"1rkj , 5wzk",0.6799775006741912,-0.08639841494198972,-0.6405907850767566,-1.5172474611933946,-0.5917517344140707,0.6619648248224952,-0.06389874434300588,-0.7195664834791861,0.20252401069289994,0.14809287511760738,0
"5ytx , 1wwf",1.1515434953160013,-1.789285356221014,-0.14363803376544051,-0.5651056929168964,2.292013232361301,1.3319797939299614,0.9167469375108037,0.4355859487476997,-0.44518228217349615,0.5304633687331761,0
"5wwe , 1s40",0.9691989865919758,-1.042622901936688,-0.4084679167155673,-0.41082831630070377,1.5918239083385097,-1.6705141270445847,0.27403854986047244,0.8486285769953517,-0.11436245141282837,0.16593144176877694,0
"1je8 , 6eo6",-5.802106072661273,2.7377543517497647,-2.544311162463681,3.4676924045429143,-0.9076226534094161,2.126067871479321,0.1222913331098297,1.099632354615264,-0.8461734726461156,-0.4021152697887127,1
"1wwg , 5wzj",1.9312810371385953,0.08788579045340411,-1.3221135042958234,-1.2580776652903127,-0.6234978330025226,-1.7233423821469709,-0.011125712282000136,-0.9775399940580087,0.617764993756299,0.004153315378200083,0
"1wwe , 4hid",-0.19191281964320903,-1.5447645523456144,-0.10847710302406473,-0.36402457106524905,0.3808775816687575,0.7251238481285525,-0.2741117020619894,0.45025122789215216,0.11071726757297959,-0.3437200878348616,1
"3rn2 , 5z6z",2.2105906526585204,1.88170907910625,-1.7885768286593557,2.9698838221472297,0.568051900147812,-0.30482637695211534,-2.46346398725569,0.6267567203579859,0.41187920898049146,0.18076924411666526,0
"5ytv , 3moj",1.7045977085845274,-1.9632987421481394,1.0862061871808593,1.1168594195065968,-0.5723508670680723,0.5507148663645197,-0.21789872293008927,0.27179861784831094,-0.47816626433685794,0.4801004112484879,0
"3rn2 , 5wwe",-1.039814143828163,-0.8884068907039869,-2.3959527079123295,2.460136298405939,-1.3597805860723335,0.0876641938919835,-2.197301175961999,1.0847898421363806,0.4366376093834403,-0.05887548042802607,1
"1wwd , 5ytv",-0.7934279519521519,-2.9657453581923177,-0.03270921275050935,0.018550284223277893,0.4016649521400702,0.10779069603522856,-0.2084814989134271,0.4105637259833939,-0.08713848506327587,-0.47721558588520036,1
"1u6p , 2kkf",-1.884339379549513,1.4279318439579565,0.507333307293241,1.107598505298749,-1.5455106655385833,0.1547617140309069,-0.6951807879425278,-0.6613056405524586,2.9039106889933946,-0.20859396243239076,1
"1rkj , 1knz",7.545515761763205,5.816440023052459,-2.0817622632404738,-3.0516277671972536,1.0665923561114934,0.39931126462655847,0.3071657927019941,0.11758071745944805,0.15327550416742938,-0.0032418225809952585,0
"2mkk , 2glo",0.03491336199447027,-1.3227656842595865,0.5561675865515585,0.09845624719296403,0.7577378087710152,-0.5192145911673003,0.10056390290598877,-0.8074697585861069,-0.09608126410574613,-0.07413515260610634,0
"5z6z , 2mki",-2.8788943510696416,1.368465266793679,-1.0176912844144084,-0.07358483723743653,1.6798359413213673,0.24826565949391718,-0.7286113367994109,-2.554520855961373,0.19610246797155487,-0.27814683904642795,1
"2mkk , 1zzi",0.08617183211879188,-1.267503028982188,-0.002898379259137318,-0.43487666894680954,-0.010950195973753922,-0.3296411327610302,0.626530125214166,0.2621119034147619,-0.10188057378284447,-0.021755745721316107,1
"4him , 2glo",0.06660630037450363,-1.3576645724858847,0.6231254185194005,0.0323717178714999,0.6781772657978049,-0.9240199972054841,0.36667131037832135,-0.9232789418563683,-0.2027125263939153,-0.07692784659913218,0
"2kh9 , 2lec",0.744575120124915,-2.430957176062691,-0.4470649464086685,-0.3480571179117305,0.9871450259508383,0.6215821835176024,-0.6276371530593816,-0.002096313476801979,-0.2611903772140328,-0.3948587911046345,0
"5ytx , 5wzk",1.7056178120051104,-1.2893532553004272,-0.8901043618176142,-1.2778784693775829,-0.34475560708273706,1.8484154781967597,0.33185706762239836,-0.95069677071063,-0.3839247341514379,0.1647505470084531,0
"2leb , 1exd",2.0729134472719006,1.4479750741003103,-1.4483227888352848,-2.5901686887878097,-0.048755538554750594,0.7481009245769622,1.2692656896883991,-0.9988037255489831,0.46845017587234866,0.3393521304672816,0
"2kh9 , 5yts",-0.48591539472938017,-3.490678215564885,0.05104251100331203,0.1773725348167976,-0.6969231760979251,0.9680742027859577,-0.47389141013477737,0.2597960057625321,-0.2391655903361408,-0.3931391646335805,0
"1wwd , 2l41",-0.866017216336815,-3.0261882453318334,0.05558939487131811,0.11098952183883046,-0.5216291341650686,0.2904425417427534,-0.320824870731464,0.12464868857076249,-0.061031861784330156,-0.1928188616965852,1
"2err , 1s03",2.797656548927466,0.6134855344962316,1.0884948937799617,0.765471636228623,-0.4176135015365662,-0.4605321042180309,-0.746485113492561,-0.09352728789877993,0.11595513962769748,0.07392037340145663,1
"5wwg , 2l41",-0.9947236523038046,-2.8702874812454837,0.10901492621854754,0.06371495531032333,-0.6659838512163079,-0.44936979963704776,0.16017454021535363,-0.08056757764819163,-0.15733449301391145,-0.1970315243554222,1
"1u6p , 1jbr",-1.2455462063818827,1.9703354686726282,0.3984613954858112,0.9625164149668322,1.010796246128315,-0.37155118296464806,-0.6508949487168042,-0.45249812686052715,2.8741309910882924,0.3465677714725752,1
"1omh , 4hio",-2.457938342484891,1.1062307931565507,-0.0004226173801195977,-0.35836684183688916,-0.6412811699025561,-0.3913228314262153,-0.7604863801400098,0.7432913261427968,-0.5524047495996021,-0.010748799624181656,0
"3moj , 1jbr",0.26319861458715355,0.22428333529562364,-0.38271879740040815,1.7149517024823655,0.8682034530988673,-0.8701157808652217,-0.5042593999197554,-0.5533245843212073,0.45934818380783554,0.43008102580135377,1
"2lec , 4hik",-0.19160821979951453,-1.52765577212209,0.03392921934509256,-0.6999375322243314,0.19327863208220136,0.8562219939987731,-0.10649521335671938,-0.7530853450716928,-0.4096166557167647,-0.24836113179177488,0
"4hj7 , 4hj5",-0.5491621931188312,-1.8283838414555003,0.2713817061104447,-0.3563625335455709,-1.4507586409251474,0.179865201052433,0.4582207533856795,-0.016527333273032987,-0.3447735258494599,-0.31995291990254415,1
"2leb , 2glo",-0.4528723294165577,-0.7676358284093125,0.9167240349290624,-0.2448336053130568,0.9965156844288305,0.5012157845471118,1.0806606388510345,-1.2771418106052748,0.44936487096298505,-0.08736831990598734,0
"1s03 , 4hj7",-2.4191538618038413,1.293063986302596,-1.1477114717723618,0.555641972258076,-0.17061295164167323,-0.29116073085348326,0.1945167734482656,-0.5398869218149663,0.07061272061166111,-0.3510585386338779,0
"5wzg , 2lec",-1.56764645171717,0.23759330726614397,0.8672629810749357,-1.6366134685880367,1.0713336528720874,0.9759128153983327,-0.0714737422242271,-0.2507389604582688,0.07642795017830904,-0.4048162080961427,1
"1knz , 2glo",-6.9837204354178315,6.801715397480342,3.118639765619114,-2.3753057495205843,1.0316201804130598,0.8324521308201842,-0.5743719507073413,-0.4816058850078472,0.01841722913194107,-0.0753604955657636,0
"1wwg , 2kx5",0.45276037981501577,-1.2164781081650742,0.504445062059642,0.550780325981552,-0.8031762829950452,-1.682672228847558,0.29522184465231077,-0.28673487508771434,0.614623032603615,0.37896540075690754,0
"3rn2 , 4him",-0.7712062170238531,-0.6512297758341172,-2.6887355374428794,2.158463519902022,-0.7796925380130658,-0.05030476901137588,-2.5517235321902683,0.34743240178169255,0.43477122161372544,-0.1900354374698959,0
"1jbr , 2lec",-0.9665376206957312,-0.4214258810779915,-0.9766113658421245,0.2537108859190558,1.0744932735898758,0.8194384665336448,0.519829487159559,-0.5324836553592657,0.43300646183567887,-0.4129833482238211,0
"1rkj , 1omh",2.1429663273364876,1.1451664673032358,0.33726737965827325,-0.5820016196883019,-0.4307081601432977,0.6824728521861883,0.6262701944378899,0.7985012620079984,0.1462119481373108,-0.510198828521844,0
"3rn2 , 1u6p",1.7684055820726097,1.5019128618525297,-1.9725973355875914,2.8051569108005565,-0.21500508013596337,-0.13778740202330933,-2.110152208363415,1.314032990053954,0.4951004636925927,2.7870682669353943,0
"1osb , 4hj5",-7.213701600238007,5.952505197891002,0.8562569021394684,-0.8257640237734138,-1.865531901925739,-1.7601861185509866,-0.4656575499948371,0.4882198965176408,-0.8769562183300512,-0.3002503397918823,0
"5ytt , 2mkk",0.4612788066185687,-2.1005385939248904,-0.014156510551765035,-0.46443038198634606,0.1705753678285193,2.6313516848599456,-0.9257193091909295,-0.16876248617703177,-0.5094215725696799,-0.05396106927758825,0
"4hid , 1osb",7.59701245883724,4.989677744007684,-0.3915736660023309,-0.9230274641549471,-2.005902371648122,0.7742875148712277,-0.0017541318510471088,0.6849969158058882,-0.379320082356368,-0.8384151117185281,0
"1je8 , 2err",-4.796667332841273,3.608197335357229,-3.0431296430207726,2.9486116877239343,-0.1439317200591277,1.961439838355249,-0.09949344329187834,0.6396083582518524,-0.8361241000824754,0.1755677795330419,1
"1s03 , 2la5",-1.8876250936829406,1.7289236285825889,-0.5757315239140157,1.1000975152367884,0.9797596677588999,-0.4864814512755061,0.9612106822892155,1.162641364221902,0.045201851579773876,0.46546339893880423,0
"5wzg , 1s03",1.1265592648673066,2.5252006003317224,2.226678428307043,-0.3530092534276124,-0.06056227869990506,1.2193218760667588,-0.1403605759323282,-0.4113423343103956,0.09880834439821634,0.07575910067106184,1
"4hj5 , 2kkf",0.680015743788075,-1.568234552684143,0.8037399299057119,0.725461726606662,-1.8743835823080408,-1.1234557385117807,-0.5463296119312605,-0.7502323464871277,-0.3077610767160321,-0.11757995248788572,1
"5ytx , 1exd",3.2586916776615373,0.06018943560507888,-1.8311952105641687,-2.2339740013075575,0.13452825059482024,1.7707380453694035,0.46639091005343397,-0.6750293771937044,-0.3985775957731106,0.36854644297160594,0
"4hj5 , 2la5",0.8252145080744057,-1.4468912713166655,0.25489591525571376,0.1748684574981473,0.7137819755404403,-1.6048880566542576,0.42817889609665355,1.4345633235515436,-0.36593855785263985,0.46360560240009013,0
"5wwe , 1il2",2.684072448062523,0.5198005067566618,-4.763587346554593,-4.649209000267959,-1.2902801171876477,-1.0581544578158495,0.2159874841626494,0.474669893046064,-0.056897828776254086,-0.27292523520154605,1
"5yts , 1wwg",0.8426942325551782,-2.8084535693647825,-0.14626399507949092,0.18018134348722742,-1.9256927106635693,-0.49097591657088124,-0.20073858463838531,-0.3430072744217575,-0.37871629165280657,0.6101835463049586,0
"2kkf , 4hj5",-0.8571530411293447,-1.432204622145843,-0.7739042823381772,0.7313840166433382,-1.733994919891809,-1.321624561193877,0.9519670093930764,-0.21047771017159994,-0.0916159568317773,-0.33583434124808986,0
"5ytx , 1wwe",0.5825635117152251,-2.2764305983847146,0.04911293870896511,-0.35300454040013196,1.0725626060765296,1.5710304357755764,0.7560271324878651,0.04643112527517839,-0.4266542385160077,0.15748343209206653,0
"1rkj , 5wwg",-0.8055536781733478,-1.380799386419417,0.38791787201903694,-0.4888442181088336,-0.4486504033233506,0.6346267961420011,0.12802169751071824,-0.27516132392821324,0.18034953157557085,-0.15576332928443162,0
"2gkd , 4hik",0.7382368908665979,-2.5823943443579767,-0.8087168946749638,0.12614877999992877,-0.11689007490156646,-0.565885481566003,-1.2999129976480663,-0.15618054517550908,0.1265647366893368,-0.25836814472319436,0
"2err , 4hj5",-0.34462784138459407,-2.05909226927508,0.0624489314100475,-0.16008529907103666,-1.550366924922368,-0.22792425938838756,-0.46150627560053226,0.43060359414312743,0.12512812011548774,-0.323417201612506,1
"1knz , 1je8",-1.9183046074487238,11.0811779375932,6.055770627997049,0.39572512806058496,2.0295664460786504,0.6869417257488314,-0.1868580389352212,0.49658228867435966,-0.055398567534674405,-0.8349438981200326,0
"5z6z , 1wwd",-3.175488718037194,1.099308143581723,-0.4496213559508634,0.5165886366889898,0.3083024077361958,0.6010785791201029,0.5381446377324974,0.10255646508444703,0.17876842470242552,-0.0541405280564183,1
"2kkf , 5wwg",-0.7795831125633388,-1.367259393280079,-0.7764212125717548,0.7142170873940805,-0.8675057879973739,-1.509750875805626,0.7815779639304318,-0.5379200435530441,-0.0965785768905798,-0.16547179969820605,0
"1s03 , 3rn2",-1.620955565747677,1.915033919838688,1.7026343975563558,3.3311798782658504,-0.2763776899928475,-0.20289545869945994,1.3781245897855305,2.059697873071859,0.03885963822342397,0.4722139877681057,0
"5ytt , 1wwf",1.0119300298495288,-1.6361514018292649,-0.12327221491799081,-0.5997604244802084,2.439379809896801,2.1931046754430628,-0.41039219681826694,1.0298300333404324,-0.5505045954345368,0.5461130458440915,0
"2l41 , 1omh",3.552767500510954,-0.4797502310954503,-0.23909695190764557,-0.025787676484576076,-0.6581390259307367,-0.38251618030959617,0.4273711179007612,0.9041464143493075,-0.22798942763260516,-0.5084693965368776,0
"2gkd , 5ytx",0.043304645357525165,-3.184258633890624,-0.7162682940810522,0.2112977947405088,1.5358474272141864,-0.9132386584982716,-1.3272589885478572,-0.13452911347683422,0.09572828344586079,-0.4066736719924676,0
"2l41 , 2la5",1.5072751967074172,-2.2468262511643204,0.0992770888520532,0.3250480928431942,0.904791260211199,-0.7169187841332385,0.5939476672574394,1.3319529353929398,-0.22641308671684385,0.4603673691108207,0
"1jbr , 4hio",-1.0674261381738737,-0.5089754413898537,-0.7899696023367073,0.4513298924801996,-0.2755333118403135,1.1118414460814512,0.789694399796289,-0.01996434009290585,0.45411007623378136,-0.04108494294870592,0
"4him , 5wwg",-0.4462129674410038,-1.7859973323591956,0.22767810059740123,-0.3284645905887176,-0.703276483772614,-0.6267954530287715,0.612662960638374,-0.47620309076602985,-0.19114883898020799,-0.15785949659105517,1
"3moj , 5yts",-1.9934052656931607,-1.6953625993675796,-0.9431595458585471,1.2363114580744874,-0.9667184090269435,-0.4800772258506526,-0.13081899319809404,0.1470016094766861,0.4589456753278271,-0.4101770684579938,1
"2err , 5wzj",2.0085562255904237,-0.018713687380618026,-1.1733192296319424,-1.4245625371803454,-0.39504940013884793,-0.47911007145744794,-0.9455259551183209,-0.583468650159873,0.13528818279443877,0.028026459067561082,1
"5yts , 1je8",6.18867616581713,1.6975713402421775,3.1064918194798965,3.233681400852574,1.634542257271603,-1.1720180310648805,0.007739231734451367,0.395384461456937,-0.5043377269608824,-0.8234803561331081,0
"1exd , 1zzi",-2.2809734569187654,1.4562004097916295,1.8245625974079853,-2.2647109172459174,0.004241648382053808,-0.19256500403261384,0.5334658589065194,0.3337123467679351,0.3118125167990825,-0.026308655507271985,1
"4hik , 5ytt",-0.6528158591868721,-2.0913801549579505,0.048125043260444526,-0.5859938594817582,2.481526610088979,-0.47623444689015154,0.8921668381930581,0.4083987877419,-0.3176925727967956,-0.4931993604985908,1
"4hid , 1rkj",0.36524963800070886,-1.217389962208581,-0.2361651320165555,-0.6788918003522997,0.5373924514570597,0.1640758915090687,-0.4123958704138267,-0.08928199722335708,-0.3634685041636279,0.1859412594163756,1
"4pdb , 2mki",-0.34251970278926147,-1.5885647647547947,-0.9524121736813967,-0.20206562499998706,1.5528294491664234,-0.29868088382957586,-0.5965565746901925,-2.6112350833108193,0.06945758733337706,-0.27612605644473637,1
"4hio , 1s03",2.6797383472472975,0.7496622527185115,1.148267870741852,0.7097433970084914,-0.40607708391795405,-0.4229166735278969,-0.5060402447656474,-0.2079525163363815,-0.053479098256416606,0.07435695180215474,1
"2b6g , 1jbr",1.7297258555102704,-1.4933455210687805,0.2125214117459321,1.0841651157288488,0.7303344902566592,-1.5865210796772464,0.5343873444301237,-1.0247165754450547,0.12849317880419667,0.41811464654503955,1
"2leb , 1omh",1.9828284082777703,1.32999726544003,0.4706262246462994,-0.6988273153527428,-0.3669958219615352,0.8462863847680115,1.8249007860382596,0.2435966264212752,0.42679097493843227,-0.5227354691353227,0
"5yts , 5ytx",0.19589008459404547,-3.366848377222988,-0.410592814974433,-0.09528629656219176,1.484368922279459,-1.2064712249528229,-0.3870399125509131,-0.5748865123533625,-0.45263915509448854,-0.4001999138934166,0
"2kkf , 4him",-0.4348753795583903,-1.065255996563498,-1.0162597668944442,0.47313595292140154,-1.0316671714436545,-1.486530248619224,0.5439276193189267,-1.0592527542074657,-0.08611922637507634,-0.21232987898816322,0
"5wzk , 1jbr",-0.06356762310016416,0.5602285012160872,1.7638377314255405,-0.47227377878595944,0.8505113629988978,-0.9263011195910668,0.26530156162997465,-0.899923845162063,0.17081476297745904,0.4214031788935212,1
"1jbr , 4hik",-1.0566651057867043,-0.4962112908643133,-0.9227138659618154,0.31234171041660136,0.25282222865462955,0.9774940912162251,0.33962155400733507,-0.9572085634680356,0.456752757514121,-0.26644885597407686,0
"1u63 , 1jbr",-2.9729630132789975,4.092003593137812,-4.660951676336344,6.196196079623342,0.9455962309867044,-0.8276433671582096,0.8233241713303655,-1.2060983958470963,-0.3041064573817991,0.47869388237328764,1
"2mkk , 1osb",7.50455587264249,5.104218715165072,-0.3883714075533683,-0.9156277376190746,-2.1120150032686893,0.17128266028670436,0.7194539329932667,0.3701480128003685,-0.10657201970854933,-0.850113764460303,0
"2kkf , 5ytt",-1.0423272549749691,-1.5994638486429007,-0.9888648893303565,0.4910068107794634,2.162299072287144,-2.1181294571198275,1.1242882769627351,0.3389877424815283,-0.16454140013565513,-0.5064813899850727,0
"6eo6 , 5wzk",2.1048651011350112,-1.718310522004798,-1.4959693090386883,-0.6929300314355074,-1.002517885336246,-1.157315319416347,-1.2805621188959755,-0.12537477748459308,-0.4500580822716298,0.1650151815847069,1
"2kh9 , 5ytv",-0.40512440728734944,-3.424195929736924,-0.07163263943384716,0.048059909885311294,0.5216738959421708,0.7222143964882834,-0.398473592586722,0.47738725583917757,-0.26117227501947277,-0.4691287268903948,0
"5z6z , 1s40",-1.8487476890854841,2.2393563185336745,-0.8322287429779417,0.10077607080900311,2.0231536909092944,0.26670297437621016,0.7354149938222494,0.59088765966855,0.14404107756147247,0.17322588633922176,0
"4hik , 1je8",5.188163379009374,2.848619600391037,3.593146900318981,2.7690836031742445,1.8311217650404703,-0.3105908148240168,0.690978786672822,0.06260332429919575,-0.3351092336320431,-0.8308415227740703,0
"2kkf , 1s40",0.39911047554676105,-0.358527838866399,-1.1146747701379258,0.3405708147485244,1.5570756007490314,-1.981122276002306,1.1850438658535365,0.4257479000981385,-0.14644298283836588,0.1624796640656933,0
"5wzg , 6eo7",-2.706147602947687,-0.7517771429267722,1.4961828712964678,-0.980160921893686,0.020069868960470298,1.2227765298466116,0.607393052959402,1.1723593775315497,0.0673986986845984,-0.5612962155822014,0
"1je8 , 5ytx",-5.346132436158923,3.136008611185982,-3.1376222297204786,2.837595057351275,2.080971275972462,1.4675171990729767,-0.6901561716473551,-0.5170358359404114,-0.8664696382596769,-0.3688745300245001,1
"5yts , 4him",0.9551488030374613,-2.7082205630274068,-0.46592491514272794,-0.13926691966149013,-0.9090191414106871,-0.7060624546304124,-0.37143337438912116,-0.6570605717893523,-0.4084988923650562,-0.19168668286071913,0
"1omh , 5ytx",-3.1421095556067944,0.5171306541494435,-0.040718280411315914,-0.41220600915990724,1.5398118727081398,-0.87302336322371,-1.237905216828754,-0.17230146553365816,-0.5805985215627387,-0.38441823991882573,1
"1je8 , 4hio",-4.66196122303702,3.725108750193088,-3.0973265666892824,2.8914342246742932,-0.1001217666382335,1.9492177308704712,-0.21273733495861125,0.39855695573604355,-0.8382758662965403,0.004794910270144085,1
"1il2 , 5z6z",0.5385566572458815,3.689452816357528,5.240015382768148,-4.199315520949847,0.3676302330170699,-1.061879431884422,-0.6763324424217441,-0.14056811296987953,-0.3002701807562364,0.1671718587017665,0
"5wwg , 2mkk",0.23786203325901414,-1.8065494438104894,-0.19679005842687958,-0.264261383620777,-0.45051579168082373,-0.4956139135983536,-0.03330037405596744,-0.4947658943533098,-0.154868509878395,-0.08406312645006937,1
"1wwg , 2b6g",-0.870052749793617,-2.344100967590217,0.41190406975419996,0.488595732417087,-1.6765173852779407,-1.5265059736133284,-0.014789376814928595,-0.9943378899743173,0.633812600802845,0.08742336371928155,0
"1wwd , 1omh",2.93428283580837,0.2334339673645991,-0.1279394574574787,-0.12984379454172612,-0.5130818977345681,0.3428951299950546,0.10630639626236825,1.0408279174119626,-0.09470341604720102,-0.5037808740337267,0
"1wwg , 4hik",-0.06395184119981126,-1.6423076905216463,-0.36581732823571694,-0.2930168825442225,-0.3358370477634945,-1.7901178508933986,0.07659402989963697,-0.7517201660535578,0.5997978520480922,-0.28399358680536435,0
"2la5 , 5wwg",-0.9304989544372458,-1.2270410578229793,-0.2703730199052608,0.17239857141006315,-0.351067718357714,1.2115358175218678,-1.42750409913642,0.4358142592216334,0.4489274043671177,-0.14962888781269248,1
"5z6z , 2leb",-2.090033934536476,2.04454057380944,-1.0079821904841,-0.07083289491662316,0.8515867350474476,0.4505000599097845,-0.26175228822894187,-1.6076779112134532,0.20750325892867574,0.4425035110036572,1
