Ro,Theta,Phi,3,4,5,6,7,8
6.141941049871775,0.7901600971394811,0.3442674710167745,18.045,-12.119,-13.723,-237.5,37.05,1.0
3.9936956400181525,1.5270322892274772,0.6577089972634848,11.549,-9.057,-15.234,-237.47,32.71,1.0
8.403791009603939,0.3490493633843085,0.8555255190742839,2.199,9.785,13.498,-237.44,38.97,1.0
6.080405569236316,-0.024090197423332554,0.9805153800220288,19.267,7.155,5.066,-237.42,37.94,1.0
2.032990444099529,1.4796921512872327,0.6118064644601416,9.64,6.838,-18.324,-237.35,34.7,1.0
3.119221613704291,0.44305989608063623,1.2334102294225269,-6.494,-31.511,11.113,-237.34,56.26,1.0
6.895788611993555,0.2893885535567778,0.9532576061112937,-16.413,-2.929,7.701,-237.32,45.25,1.0
1.499968767208171,0.03920032229631343,0.1668034358272607,-10.498,3.003,10.39,-237.32,35.79,1.0
4.067470896589182,0.27654654884666136,1.2061939432386317,12.544,-5.492,-13.07,-237.27,32.4,1.0
2.8565574370735134,0.6744841355054751,0.7910021667753263,23.928,-3.685,-0.213,-237.22,41.48,1.0
5.089053936970997,0.19737649375395416,1.4321202936165622,-8.22,-14.224,8.22,-237.2,25.46,1.0
5.3202216692634146,-0.6232492121960506,0.060275658470092246,-3.812,-15.728,-13.725,-237.2,31.88,1.0
2.2725065602765593,1.4676186759136356,1.3508992460530833,-6.252,-21.273,-1.975,-237.09,45.04,1.0
6.869677718728878,0.21976084836097073,1.1577464606516457,-3.733,-2.359,12.183,-237.07,33.88,1.0
2.3208997084105123,0.5124889998030011,1.3875763592873898,1.541,-7.551,-17.345,-237.07,43.99,1.0
4.958449564450565,0.6713862730681684,1.0852743576730821,-0.515,-15.957,16.093,-237.01,45.33,1.0
4.9678380812884795,0.34738151861321015,0.2751352878065474,-9.12,27.125,-18.684,-237.0,35.66,1.0
4.176398163800957,0.5803002791094024,1.2612579923035674,-1.315,-18.596,1.653,-236.96,40.46,1.0
6.450902448774125,0.26212056723380367,1.1324018194112355,14.337,-13.06,14.074,-236.96,33.94,1.0
5.523484421630969,1.372864397230927,0.23926021677967824,6.879,-0.525,10.746,-236.96,27.05,1.0
6.419874452993609,0.4879522817083254,1.4739155399535055,2.441,1.276,8.382,-236.95,31.63,1.0
7.060175940966344,0.2509482993629973,1.0988742027009533,10.598,-14.302,-5.049,-236.93,36.64,1.0
6.635757634942674,0.38689538249927463,1.2668156330450877,2.348,4.835,7.369,-236.93,21.83,1.0
6.002989255712524,0.30547808643707414,1.5139723796655673,-7.157,-4.141,-8.28,-236.91,33.9,1.0
2.618901858050431,1.388619241520459,0.7117937747289224,-2.665,6.389,-6.759,-236.89,30.48,1.0
6.454973611944514,0.18791669981256148,1.1689463017061887,-0.698,11.416,0.886,-236.85,29.0,1.0
4.6875953334838965,0.3070594516437391,1.5040152576532535,25.934,-3.376,6.369,-236.82,33.64,1.0
8.366420886663544,0.24388380825886827,0.8056067624351054,-13.131,-10.437,8.142,-236.8,35.56,1.0
2.6364363056595925,0.659615188212269,1.3905920187278213,0.76,-13.628,-13.41,-236.78,44.96,1.0
5.9900450219009205,0.34035233144109084,0.8359014737964985,16.891,1.472,13.322,-236.76,40.18,1.0
4.031870868678708,0.636052108328779,0.759886658373591,19.685,-9.697,-5.659,-236.7,35.1,1.0
6.595562757627282,0.3747322355379538,1.3976669152761705,20.958,-1.634,10.341,-236.69,31.98,1.0
5.634877292772222,0.3549952989413252,1.411800854675963,18.99,-13.807,-2.649,-236.65,32.12,1.0
6.123826025590538,0.33270759727218807,0.2801100653434051,-24.795,-3.073,8.376,-236.58,39.63,1.0
5.371203042829418,1.3606071781415063,0.2734745878109629,-12.387,3.806,-1.275,-236.57,33.41,1.0
7.143981495958679,0.19095684884017186,0.8373146817597444,-1.761,-8.973,10.504,-236.49,42.6,1.0
4.925673232452596,0.17752890837827912,0.905814812513347,-12.651,-10.975,-8.064,-236.48,27.59,1.0
4.785167224507416,-0.9998724783920545,0.115000296671102,-1.228,-0.078,15.418,-236.47,35.97,1.0
5.578899627139746,0.7584956311565432,0.4591137473263191,20.889,-3.082,-7.806,-236.47,26.74,1.0
3.076942972513465,0.5882819606724072,0.9835516337030734,21.211,-5.199,-5.732,-236.45,43.2,1.0
6.542397117448619,0.2935113789688518,1.1229878481630147,14.276,-14.46,12.743,-236.43,33.79,1.0
4.463263514201239,-1.5376301137035673,0.1980456410805181,22.354,-9.518,7.412,-236.39,33.79,1.0
3.5525330131189494,0.3623500994379911,0.8241128865595647,23.274,10.641,-8.725,-236.31,35.57,1.0
5.601092040504245,0.807958194847041,0.4582687114551796,21.584,-3.966,-7.168,-236.29,27.57,1.0
5.85145239103934,0.5272931424420172,0.8272436966794946,-13.265,4.96,-14.674,-236.26,43.7,1.0
6.019064212292472,0.7012357235125699,0.776168938112373,-3.912,-0.426,21.407,-236.25,40.4,1.0
7.613046551965908,0.37960877751795674,0.9967100885656314,-7.826,-17.186,3.426,-236.23,41.29,1.0
4.628924017317631,0.544383788034097,1.066886532582267,-13.001,-14.824,-2.051,-236.23,41.31,1.0
5.093307380759579,0.5436663154908552,0.818302152228597,7.265,7.576,-5.562,-236.17,32.52,1.0
7.168536937478945,0.5752230726409424,0.4395759212717495,-1.419,1.013,-19.134,-236.17,43.96,1.0
5.845382523855903,0.15999488753331523,1.44544828975628,6.459,13.387,16.356,-236.06,21.06,1.0
4.4405367994984575,1.400497922027338,0.40213155981878973,10.19,-11.058,19.124,-236.03,33.28,1.0
7.274335627423304,0.47005662703533235,0.6215137947330768,7.467,7.604,-24.058,-236.03,44.52,1.0
1.5594670970879765,0.6557318372221544,1.2903876519805277,7.604,12.183,9.166,-236.02,35.53,1.0
4.5388288933270005,0.9400251389492724,0.6226248621811215,-1.329,17.37,-1.671,-236.01,26.26,1.0
4.322564255219348,-0.01338685622562475,1.3861306952217838,17.605,-4.445,-3.682,-235.99,25.07,1.0
7.8765029981712065,0.2425877095770523,0.9528874513551769,6.267,3.191,8.838,-235.98,32.74,1.0
3.955935751791224,0.38011226528853287,1.3599650288195646,-4.289,-9.597,32.939,-235.97,49.84,1.0
5.460868282443736,0.10880763028451333,1.5541260444132534,-25.019,0.764,-16.073,-235.92,40.23,1.0
4.692661612581926,0.3216679402575627,1.2412928048682557,24.596,-12.076,-0.084,-235.84,32.59,1.0
7.240841676642296,0.08810702911902263,1.0117618561238302,6.918,12.422,4.195,-235.84,37.7,1.0
5.750468650066705,0.12447986847444523,0.7723634853706232,-0.88,-1.498,7.762,-235.77,35.53,1.0
3.9875257244812854,0.3000975881514772,1.0674188004354463,11.2,-3.495,-14.077,-235.75,31.44,1.0
3.849839014088771,0.1887615417013555,1.1187088578088207,20.407,-11.722,-12.294,-235.71,33.05,1.0
4.7962245719941015,1.2599082955150287,0.6077127957752119,7.114,-7.626,-19.907,-235.7,33.78,1.0
6.243752742597996,0.4298357786081055,0.6373879902426497,15.626,-0.173,3.049,-235.7,36.52,1.0
5.647171624627677,0.10169567391802511,1.1876732020653313,-17.563,-11.903,10.485,-235.69,32.35,1.0
4.867366536732158,0.5600212369775066,1.2767361362796914,2.542,-18.104,-0.591,-235.67,35.96,1.0
5.26053669994802,0.3493082442775145,1.438394781747107,-10.932,9.163,13.629,-235.64,30.86,1.0
3.9132448938444933,0.41528822054673387,1.5029437634675609,11.431,-6.308,-10.755,-235.64,39.12,1.0
6.299690473602651,0.9062069427575745,0.41174762576599316,33.358,-13.034,-3.763,-235.61,45.27,1.0
2.527143940399913,1.3721685816004903,1.1899096339571051,6.181,15.259,14.817,-235.61,37.0,1.0
4.756110293023071,0.5605953813349307,1.240830637818565,-0.435,-16.697,-2.978,-235.59,37.41,1.0
2.9299791431851525,0.8694765784457145,0.942084781398629,7.572,26.986,1.078,-235.58,43.12,1.0
4.722353438922165,0.15520340185034318,0.9885346202732511,-11.672,-13.736,7.731,-235.53,23.55,1.0
7.870611230476322,0.2869123402132862,0.7995088566476592,-0.827,0.482,-3.888,-235.5,38.28,1.0
5.164483588094748,0.5447164645896161,0.8373968618760455,4.828,-9.545,-12.443,-235.5,39.67,1.0
5.769958294875275,0.7296830720336942,0.4158215403731817,38.037,12.257,-5.225,-235.49,42.22,1.0
4.493306866117647,0.19631437083862485,1.3927469825404668,22.52,-12.802,6.271,-235.49,30.85,1.0
6.0439762011444085,0.43380082988796,1.2740155462653378,7.571,-33.504,0.469,-235.46,42.91,1.0
2.6645665516552595,0.2875978004633425,0.4979036550733151,8.212,-21.55,-22.001,-235.42,50.38,1.0
3.552836640277737,-0.023603984014564632,0.8437457620571823,22.33,5.599,9.631,-235.38,30.54,1.0
3.8717007468811433,0.7103768380911791,0.460161201607952,21.238,-2.326,-3.07,-235.38,24.41,1.0
5.005269436453946,0.5829441073871491,1.2882767713351346,10.042,10.507,12.182,-235.31,34.89,1.0
7.005226293232789,0.6506236553407746,0.578719819268992,11.022,-5.654,-3.311,-235.31,32.53,1.0
5.208869442345431,0.15094017928880699,1.3993310951429652,-13.271,-10.139,4.846,-235.27,21.53,1.0
5.868347901573321,0.4137350710493828,0.4106126280510955,18.394,-1.457,-12.73,-235.27,32.24,1.0
4.0133383660239765,0.4449363975462709,1.3419786998649152,0.534,-6.485,36.818,-235.24,50.98,1.0
5.272773132460754,0.5443171274771604,0.4613061584279488,26.346,24.395,-1.427,-235.24,34.83,1.0
3.4061386153531688,1.3217056350752534,0.7085735937917876,9.732,-4.119,-8.569,-235.23,28.59,1.0
4.687792497903464,0.8487269300585344,0.4717572382972036,-5.366,-11.654,-13.294,-235.22,27.32,1.0
5.32608163423168,0.17748748012647056,1.0407814953337342,-14.099,-0.708,7.5,-235.21,25.62,1.0
6.151267170721818,0.22620506529801537,1.2670578946690054,-4.954,4.124,5.462,-235.21,21.24,1.0
5.249913766034639,1.2310309814843465,0.2401126462328328,5.906,-14.694,-27.762,-235.2,38.96,1.0
2.3456925906648554,1.0807011502505128,0.7164596325178273,17.905,-0.759,7.248,-235.14,37.08,1.0
6.545188142643418,0.9546525662063104,0.30305950613988913,-16.323,2.325,-10.057,-235.08,38.67,1.0
3.6818707827543324,0.25646474597857644,1.5931156387514065,6.62,-8.248,0.796,-235.06,42.31,1.0
6.565590156101735,0.42106766471722346,1.2813168533928185,3.627,3.797,9.755,-235.02,22.38,1.0
5.009760026727827,0.29059853709890604,1.337142045525682,-11.686,-5.405,10.002,-235.01,26.04,1.0
6.39163494339281,0.09966557702774735,0.943998682760367,-6.011,-0.859,6.274,-234.91,41.95,1.0
5.777914584605764,0.43448332138379514,1.1189221645211171,17.412,-2.313,17.143,-234.88,33.84,1.0
7.825715504367636,-1.0293028390700065,0.4318011229049078,6.039,0.199,-7.678,-234.87,28.46,1.0
3.7041645487882957,0.26141741570620475,1.5978988727857546,6.795,-8.802,1.189,-234.85,42.38,1.0
5.89529070982933,0.6897109051657693,0.6873467400126048,-7.642,9.217,-5.749,-234.84,33.42,1.0
4.751891208666293,0.9038215447361069,1.0912979109285292,-7.905,2.059,-19.123,-234.84,47.98,1.0
5.691752504642134,1.3376971240619893,0.48273810732802996,-6.521,-19.419,-3.6,-234.83,41.0,1.0
6.169146332889179,0.38753058285063463,1.6202528231088873,-2.196,-24.025,6.546,-234.76,46.67,1.0
5.278754334092467,0.34267295384277835,1.4405110430179822,-11.544,8.916,12.921,-234.73,30.78,1.0
1.5622271476645129,1.0651451381488983,0.5760337845001169,15.541,6.742,3.482,-234.7,31.75,1.0
6.794347284677167,0.21655685313602818,1.1731478984139159,4.529,3.204,3.987,-234.68,28.56,1.0
4.907719922041192,0.2732491505576356,0.7357039281266753,6.244,6.171,-4.028,-234.67,19.93,1.0
3.8797742319624735,0.5676512933858151,1.4705479337087375,6.175,-14.685,4.979,-234.65,38.76,1.0
4.421172653097818,0.38039272062254775,0.45945087867740647,-10.928,15.206,-18.168,-234.59,28.03,1.0
7.61246517061983,0.4351253401337936,0.8226083350870717,-9.666,9.038,-8.75,-234.58,44.65,1.0
3.126313137883024,0.8614065512351797,0.3744915889040257,6.197,-5.424,9.596,-234.54,36.55,1.0
5.961110488902214,0.3930922198734173,1.4018148749537978,15.908,-5.581,10.606,-234.53,26.38,1.0
5.98941017758844,0.29028606918042726,1.4542137855416726,21.515,-6.654,3.596,-234.46,31.2,1.0
6.297413928121606,0.393848691952781,1.297034144798191,10.373,-11.276,10.237,-234.43,26.11,1.0
3.793650126000024,0.20434787494484724,1.290894144944072,0.075,-19.875,-0.402,-234.42,37.5,1.0
6.755697572079437,0.49759224392125345,0.5577077687638272,4.08,0.79,-9.653,-234.39,37.96,1.0
3.908223372364993,0.4853607203308363,0.6739458266817204,-8.159,-10.458,-13.255,-234.35,30.52,1.0
6.121842622070581,1.4445478488647996,0.32984991769676536,17.668,-23.011,-9.386,-234.35,46.5,1.0
2.1445619820839874,0.8643965140926014,0.9936152072428794,16.272,6.931,2.562,-234.34,39.88,1.0
5.168629038632972,0.15337697891243093,0.8410382201770529,-13.805,-1.008,-7.855,-234.34,28.18,1.0
8.051071595390269,0.38422032879682294,0.7936842507339028,8.984,15.191,9.897,-234.34,38.23,1.0
5.232463609142447,0.2654674519958483,1.6629195703740614,-4.009,-8.119,8.058,-234.28,37.4,1.0
7.715998830021943,0.4668421041157595,0.712957279762561,-1.032,-5.041,6.346,-234.27,36.91,1.0
4.520768186812945,0.20159764018329074,1.3891348226745635,22.69,-13.303,6.673,-234.23,30.85,1.0
4.517211597368447,1.4052409316589372,0.2504759697914043,9.195,-14.156,-18.376,-234.18,37.49,1.0
2.100595809669247,0.49474087128099076,0.14569667561230898,20.046,9.862,11.323,-234.13,39.4,1.0
1.3309755069872624,0.5353440802961688,1.090344603379041,17.542,-6.384,-24.367,-234.13,43.52,1.0
3.1926603463099545,0.5527448439019745,1.3945137431193388,2.102,3.613,-20.641,-234.09,45.0,1.0
4.579967732124322,0.15422686617216255,1.5380500693705297,22.76,8.39,-8.737,-234.09,37.14,1.0
6.385385921101403,0.5091023417178582,0.6329042989248949,7.722,-15.735,-28.527,-234.08,50.24,1.0
4.690903413426884,0.23049229754256184,0.7201836344769903,-5.103,-18.41,-17.306,-234.08,30.53,1.0
5.119905275305394,0.4590654245382396,0.5515766824394123,-1.715,-28.129,-12.322,-234.06,39.18,1.0
4.979075596995892,1.3699225201023617,0.03216609317212012,4.398,2.28,9.746,-233.95,26.09,1.0
5.011453339651084,0.5932107030768271,0.7259323034304835,6.399,-12.575,-11.84,-233.93,35.08,1.0
1.4578866979638712,-1.542959169266694,1.011257150129998,1.957,-7.911,18.485,-233.92,29.06,1.0
4.288993578649891,0.22704765238447774,1.1560304648487256,13.083,-17.283,-13.225,-233.88,31.5,1.0
6.179963222317752,0.8047895836681055,0.6019470243954259,5.003,3.723,-23.591,-233.87,35.54,1.0
6.2042539159193035,0.5009754699581086,1.1080327317789862,6.821,7.476,13.565,-233.87,35.84,1.0
5.897293203207723,0.8179631449517586,0.32097403515850176,1.723,-3.894,3.836,-233.79,27.47,1.0
3.4160666292389554,0.6065137336957239,1.4254193488153561,15.977,11.255,-8.143,-233.77,42.72,1.0
5.322179207852738,0.4498808531856078,0.9986698891871508,8.216,2.856,23.05,-233.71,39.28,1.0
6.127656852990382,0.9151870533188737,0.47901679159894206,1.833,-15.617,-10.447,-233.7,35.41,1.0
4.602933589201565,0.8433777486453147,0.41000340133455765,3.022,12.798,-17.128,-233.68,26.32,1.0
6.438904831926001,0.6571142892342786,0.7740582440139349,-4.304,-4.075,22.278,-233.67,42.2,1.0
5.419074675200555,1.1958102646951339,0.6391797120948237,5.44,4.855,-1.721,-233.66,27.96,1.0
2.9746935582846175,1.5035204214474898,1.4997645936105763,-11.426,-29.191,2.246,-233.66,54.52,1.0
6.523254454610827,1.3573777493840344,0.15766882597143814,-12.145,-4.902,-19.958,-233.65,32.93,1.0
3.71611732122386,0.6791364189374521,0.4520971010814987,21.495,4.276,8.439,-233.65,29.03,1.0
2.377894494316348,0.19367701902596327,1.2675706233453767,4.497,8.038,-12.893,-233.64,42.35,1.0
4.933095001345504,0.7731409019108716,0.6030837736266693,18.159,1.735,-6.95,-233.62,21.13,1.0
6.952934455868256,1.0955025121919775,0.4906726745149642,-9.528,-14.874,-8.339,-233.62,43.92,1.0
6.576598033740545,0.12766825812016755,1.1784881145455257,3.013,6.609,-3.701,-233.61,32.51,1.0
7.835548109060399,0.4020906518824141,0.8480123763044694,-1.373,-25.862,6.884,-233.6,49.48,1.0
5.667193519000389,0.4360332390232482,1.380575289138868,-21.319,15.097,8.307,-233.6,40.01,1.0
6.236504403085113,0.07146012088430669,1.0903927702421217,17.551,6.694,14.372,-233.5,36.56,1.0
3.182020582790124,1.2856777144881013,1.0955844066833078,23.215,10.26,2.333,-233.49,39.81,1.0
2.914140850233564,0.8607844121435448,0.888340810813999,10.541,26.86,2.293,-233.42,42.31,1.0
3.265805283647511,0.4717547784031142,0.7689906333272524,-2.182,-11.691,-8.708,-233.41,37.23,1.0
5.8868411609368225,0.7716891684635137,0.3533228401602478,-10.757,12.793,-9.426,-233.4,33.46,1.0
1.8350047699665524,-1.5345963562402432,0.49931549705106876,-2.585,2.929,8.424,-233.39,26.91,1.0
2.4247815868857137,0.49883916790719535,0.45234338619195125,4.717,10.917,-9.601,-233.38,39.26,1.0
5.1588144229561115,0.1348492941599511,1.0186112437964316,-14.117,-6.46,0.263,-233.35,24.86,1.0
1.1982094876940343,1.4628433454167395,1.4961825534473758,-9.312,6.93,-13.715,-233.34,30.16,1.0
4.563092254798274,1.00283491169702,0.40417550499966076,-6.936,-11.896,-6.685,-233.29,29.11,1.0
5.330766916157562,0.4800636447325897,1.1239771477572214,15.52,-11.238,12.228,-233.23,36.32,1.0
5.720388953104501,0.35250810688388534,1.0051103934210595,15.986,9.704,18.776,-233.19,36.79,1.0
5.948866764031616,0.08413344449355874,0.892212805363626,-2.702,21.587,2.617,-233.13,36.58,1.0
7.9010203579664315,0.24272779077180542,0.8681999301737257,16.706,-15.12,5.805,-233.06,37.75,1.0
4.982372517887438,0.18825893886372203,1.478190002479255,6.729,8.862,8.688,-232.98,25.19,1.0
3.974489215723198,0.3860647415196887,1.365566442904949,16.534,-8.375,-19.065,-232.98,41.28,1.0
3.265797812036134,0.6818415232164855,1.2018578840567269,4.196,19.616,-4.919,-232.95,46.5,1.0
6.214330814343569,0.06308570380988933,1.1339862852633402,8.493,-0.679,10.417,-232.93,34.38,1.0
7.663775279723434,0.41604107426172504,0.7990106769694645,-11.274,-1.494,6.293,-232.9,42.15,1.0
1.2361610000724015,1.3781842480702764,1.5070883940590958,-6.363,3.813,-22.877,-232.86,35.38,1.0
6.377391595480083,0.5616057932880405,0.4674035801917195,-12.284,0.417,-1.215,-232.85,40.7,1.0
3.3162455988059754,0.21118666867667082,1.291525190979044,16.07,8.623,-12.847,-232.8,40.77,1.0
3.188698455530093,0.373781756801798,1.395875418521197,16.727,14.512,9.825,-232.78,45.54,1.0
3.2620420850902585,0.19816506676223852,1.53252260858794,3.268,17.343,-9.241,-232.75,44.97,1.0
5.252090377173645,0.13051290561477139,1.498182370098704,25.055,-15.78,-3.193,-232.73,31.43,1.0
4.509610330505287,0.29086977750499593,1.289304604846012,17.927,-21.387,-22.253,-232.72,42.32,1.0
8.336752010735355,0.2683841776166219,0.540989466273897,-9.396,-16.48,8.621,-232.72,35.8,1.0
5.803743492143671,0.8002720699436381,0.4976062515093894,35.854,12.64,2.624,-232.65,38.86,1.0
3.249840743005725,0.4318949270577345,1.0847953579289933,24.64,-2.071,-4.102,-232.62,42.46,1.0
2.004186827743362,0.9610152108434079,0.9528259314415631,1.586,-4.663,-8.39,-232.59,38.3,1.0
6.437110816585341,0.9877697050665852,0.47045391209034987,-28.495,-11.231,3.085,-232.59,50.55,1.0
6.740438930025255,0.9490993340829057,0.34113714957195523,-4.618,3.499,6.939,-232.58,39.1,1.0
2.3742236403927914,1.399313857112538,1.3999957296518093,6.862,5.873,0.079,-232.57,37.49,1.0
8.316569173950278,0.3547472737648701,0.6907761717339054,-4.948,-5.525,0.716,-232.49,33.82,1.0
5.879626157809696,0.21905229089669367,1.5747829853785174,21.978,-5.178,20.484,-232.45,33.83,1.0
5.4674220262569815,0.18437059601204692,0.6473497413027206,-15.173,14.849,1.27,-232.42,32.58,1.0
5.166352417276623,0.5729727591212702,1.14802699184311,17.606,-13.904,1.898,-232.41,40.27,1.0
5.941847282360933,0.7633070702554814,0.5253500168110029,34.78,13.34,8.152,-232.4,39.24,1.0
5.636993418915797,0.21356527517941268,1.1336762868946129,6.614,-18.323,10.343,-232.4,32.17,1.0
3.265829034487262,1.4519755188778858,1.0668569695554386,13.259,-2.669,-6.467,-232.36,34.06,1.0
6.316116849307017,0.3342262797132517,0.8041719580459198,-17.466,10.947,1.642,-232.34,45.69,1.0
1.3853585009664464,1.0738819082927964,1.6288283213663497,-5.15,-9.781,-23.886,-232.33,37.39,1.0
6.1473322415662555,0.3525519331444318,0.5701944085583479,-9.921,-2.814,-8.75,-232.32,41.98,1.0
5.8223137422677596,0.8345637791329521,0.5575134670380779,29.706,8.511,5.308,-232.31,32.02,1.0
6.765209091595026,0.37980843441374545,1.016493876323908,-3.109,-17.849,8.807,-232.27,40.9,1.0
3.8367360321111486,0.4819852824559248,1.3587400449918423,1.108,-3.74,-28.792,-232.25,47.71,1.0
6.090423295174154,0.35972837872963426,1.2017209238589546,3.257,-17.204,-3.277,-232.22,32.52,1.0
5.241700194602893,0.17027092390073226,1.3444137355999355,-16.881,0.015,-2.815,-232.22,22.77,1.0
3.628707961106818,-0.08687126733326637,1.4797456485980685,3.894,0.885,9.934,-232.19,37.58,1.0
7.0988126479433165,0.47726247869334415,0.7930090107342134,10.743,11.708,-5.899,-232.19,40.72,1.0
6.652292187967994,0.3746103686623089,1.2838583411028908,11.039,-9.801,12.894,-232.19,27.13,1.0
6.070516708518312,0.4190625538301974,0.8600114230064628,-9.757,18.248,3.602,-232.12,41.01,1.0
5.502274793837546,0.07738918763780593,0.6083574441838713,0.671,-1.653,8.628,-232.09,29.63,1.0
6.553645423350274,0.3738877195264469,1.0195800040084073,-2.649,-16.336,10.262,-232.08,40.09,1.0
5.099461800680539,0.218753103484116,1.2461776686343105,-15.988,5.873,4.186,-232.06,22.64,1.0
3.263522764942816,0.3749507527831152,0.9761933162843589,-7.403,-18.208,-6.891,-232.05,42.87,1.0
2.351398570000416,1.3950919132019486,1.4361806357919025,5.69,5.179,-0.009,-232.03,37.62,1.0
4.006387813991552,1.0576974378452586,0.7358005332364279,-2.661,2.847,-6.924,-232.03,28.87,1.0
2.1185253037195473,1.310009772175362,1.3087206773455842,13.728,15.508,5.089,-232.01,38.79,1.0
4.961744302652042,0.8481398003622822,0.4364121844934243,-9.407,-8.061,-12.075,-231.99,27.66,1.0
4.308458791749087,0.5165846753265878,0.9979465424962068,10.23,-11.326,1.015,-231.94,37.81,1.0
4.17977973832354,0.04843947428212655,1.1765332608199455,-26.11,1.825,-11.421,-231.9,37.1,1.0
2.2081842776815526,0.7657338085880155,1.5488715811520308,23.512,-22.008,-11.279,-231.81,48.85,1.0
8.133459219354334,0.20033967073743023,0.9182051589245004,8.404,3.165,11.802,-231.79,30.45,1.0
3.1576158577160713,0.5493525190234776,0.975720351488415,8.971,23.024,-9.26,-231.75,44.17,1.0
1.2834860948214437,-1.2390486543819903,1.0551889127580387,8.525,10.308,3.442,-231.74,19.75,1.0
4.311670300591175,0.5461036006490978,1.464010668442393,4.234,-8.954,8.253,-231.65,34.42,1.0
5.829134438885416,-0.0008496501239746005,1.0122344518683453,6.145,3.121,8.704,-231.62,32.56,1.0
4.795917489511262,0.8583578896618145,0.488600602482363,-5.347,-9.534,-14.588,-231.6,27.47,1.0
4.8082943795279425,0.5017780988901577,0.16603484645682803,-11.947,-11.04,-2.662,-231.58,24.79,1.0
2.8490787154797954,1.4257892202372247,0.5979182311425879,9.063,-1.642,-1.629,-231.58,28.96,1.0
2.0291656174151975,1.4403350472302185,0.5302226517211924,0.301,3.903,6.096,-231.57,28.88,1.0
1.5318366084214075,1.2182292618043618,0.6351301782628448,-7.026,4.95,-18.982,-231.55,35.3,1.0
6.075148894883153,1.3405292473731094,0.3854111182571036,23.732,-20.765,-23.545,-231.54,53.48,1.0
3.9340457895276204,0.2264522060126042,0.8418041034998032,-27.194,9.261,-5.976,-231.53,38.18,1.0
3.519762475011631,0.5976699343769813,0.723525033370682,-5.954,-7.375,-13.059,-231.49,35.44,1.0
4.881012225604438,0.19426854558927795,1.7175172570655186,-0.963,9.83,9.912,-231.48,40.54,1.0
3.5759509000124705,0.6268307987886563,1.285742487504229,-1.46,-2.362,-20.194,-231.47,44.87,1.0
5.003559809075934,0.6131211082320991,1.0214167020444844,7.111,-6.721,-9.883,-231.47,42.62,1.0
6.358326859819335,0.49951785293939627,0.7658114930788861,-11.149,14.951,-10.374,-231.45,43.04,1.0
4.511309464069163,0.381822597621716,1.17953959906806,-9.872,-13.365,3.308,-231.44,32.86,1.0
4.301900953718019,0.5429334434912783,0.9583890754119253,9.071,-9.692,0.659,-231.44,37.46,1.0
5.569645519752581,1.516698178749199,0.4513483885235021,18.77,-21.768,3.288,-231.41,44.46,1.0
6.353223173067352,0.2347876115321274,0.7078923093900595,3.7,1.381,12.039,-231.32,41.36,1.0
3.872028217007206,0.4450969336540578,0.7940235812993256,9.312,-19.215,-5.624,-231.26,34.11,1.0
2.773307502549979,1.122568901832348,1.363281828180337,-12.106,16.429,-7.391,-231.24,45.14,1.0
1.0588093500720515,-1.1141419840999267,0.07920382703383373,-17.532,-12.611,-5.808,-231.24,34.68,1.0
1.9721102213872328,0.6904425313702874,1.662125033948949,20.15,2.642,-16.933,-231.21,38.74,1.0
4.409940499337831,0.4944336601915879,1.1977987297686215,3.515,-17.556,-19.557,-231.19,42.69,1.0
3.1880564776051257,1.0178293189665855,1.3696084913885536,-2.788,-21.506,1.481,-231.12,47.0,1.0
5.905467573638856,0.15349938131073104,1.4479912360843152,-14.483,-6.021,4.113,-231.12,21.11,1.0
4.563758530531605,1.2987673198513316,0.6663582143907241,22.648,18.557,8.055,-231.09,29.04,1.0
6.224017253976728,0.8871710358890075,0.38914120067326646,-8.905,-3.44,6.258,-231.08,36.91,1.0
4.4350114147654685,0.2972224630207875,0.8687258199643157,0.36,9.056,-0.271,-231.08,21.27,1.0
5.086905723453109,0.0364672928516889,0.21109211032899478,11.246,-28.592,8.754,-231.08,30.65,1.0
6.871176346601795,0.5979744983331688,0.5338105972360583,12.338,-9.412,-0.259,-231.08,36.55,1.0
6.113887204340623,0.14775889077015006,0.8112267881823836,-14.352,5.632,3.882,-231.06,43.46,1.0
5.6318660986035525,0.6561709298079934,0.5492569323053876,15.427,27.87,4.19,-231.0,34.62,1.0
3.8513292069881535,0.29629149234639923,0.7930657513081346,-5.302,-20.944,-5.677,-230.93,31.52,1.0
6.541561533663043,0.48144596444089505,0.6696522463169755,-3.318,1.725,-10.803,-230.91,40.53,1.0
2.5551481416152764,1.4758454835866304,1.0348313073719488,-8.49,0.213,0.033,-230.89,32.97,1.0
4.6493878734409755,-1.4182587895277086,0.5255947342890616,-6.195,-18.469,4.76,-230.89,40.8,1.0
5.8722002830795885,0.2562686086854053,0.9239831751158865,14.464,4.84,12.95,-230.87,35.54,1.0
2.0914970801557433,0.36429449259972824,0.27379923752073515,2.577,9.728,-7.118,-230.84,38.41,1.0
1.1593276476044208,0.8322136089163346,1.3683074842940355,7.416,2.026,-6.1,-230.83,26.54,1.0
7.308536353237904,0.2111639593193359,0.7158378128356192,-1.673,9.667,8.651,-230.79,41.11,1.0
6.884860824599143,0.27197217657037276,0.7943249140745806,27.538,-21.344,9.273,-230.73,51.75,1.0
